1,10,31.24,207.00
2,10,11.07,186.00
4,10,3.69,174.89
8,10,0.71,169.33
16,10,0.00,165.78
32,10,0.00,165.78
1,20,87.29,263.33
2,20,27.36,208.11
4,20,9.66,181.67
8,20,3.54,171.00
16,20,0.69,170.11
32,20,0.00,165.44
1,10,77.26,245.33
2,10,20.22,195.22
4,10,5.02,179.67
8,10,0.67,176.89
16,10,0.00,174.00
32,10,0.00,174.00
1,20,200.14,446.22
2,20,74.96,260.78
4,20,19.79,201.56
8,20,5.20,182.22
16,20,0.68,172.78
32,20,0.00,168.11
