32,10,2.40,123.30
32,10,2.40,123.30
32,10,1.40,186.60
32,10,1.40,186.60
32,10,1.40,102.70
32,10,1.40,102.70
32,10,1.40,102.70
32,10,2.40,181.90
32,10,2.40,181.90
32,10,2.40,196.80
32,10,2.40,196.80
32,10,1.40,189.10
32,10,1.40,189.10
32,10,2.30,104.80
32,10,2.30,104.80
32,10,2.30,104.80
32,10,1.40,66.10
32,10,1.40,66.10
32,10,2.30,106.40
32,10,2.30,106.40
