32,10,0.00,78.30
32,10,0.00,78.30
32,10,0.00,156.30
32,10,0.00,156.30
32,10,0.00,156.30
32,10,0.00,184.50
32,10,0.00,184.50
32,10,0.00,184.50
32,10,0.00,184.50
32,10,0.00,98.60
32,10,0.00,98.60
32,10,0.00,98.60
32,10,0.00,98.60
32,10,0.00,249.50
32,10,0.00,249.50
32,10,0.00,249.50
32,10,0.00,249.50
32,10,0.00,64.30
32,10,0.00,64.30
32,10,0.00,64.30
