4,20,0.00,92.60
4,20,0.50,170.30
4,20,0.50,170.30
4,20,0.50,170.30
4,20,0.25,76.85
4,20,0.25,76.85
4,20,0.25,76.85
4,20,0.60,125.60
4,20,0.60,125.60
4,20,0.10,131.10
4,20,0.10,131.10
4,20,0.35,133.80
4,20,0.35,133.80
4,20,1.75,85.95
4,20,1.75,85.95
4,20,1.75,85.95
4,20,25.50,69.00
4,20,25.50,69.00
4,20,0.15,81.35
4,20,0.15,81.35
